product_id,product_name,category_id,price,stock_num,price_strength,dt
76,商品076,5,186.75,1797,2星,20250113
77,商品077,5,28.38,1853,5星,20250113
78,商品078,3,58.83,3550,3星,20250113
79,商品079,4,139.36,4425,5星,20250113
80,商品080,8,54.71,932,1星,20250113
81,商品081,7,166.88,822,1星,20250113
82,商品082,6,155.59,4391,2星,20250113
83,商品083,8,113.02,7107,5星,20250113
84,商品084,1,27.69,2542,5星,20250113
85,商品085,1,167.9,9643,5星,20250113
86,商品086,3,89.37,785,3星,20250113
87,商品087,6,180.39,753,3星,20250113
88,商品088,4,138.31,1784,3星,20250113
89,商品089,7,194.91,2632,2星,20250113
90,商品090,3,195.37,3000,4星,20250113
91,商品091,1,40.79,5542,4星,20250113
92,商品092,4,57.75,1871,4星,20250113
93,商品093,1,172.56,3744,2星,20250113
94,商品094,8,73.82,3828,2星,20250113
95,商品095,1,134.04,6628,3星,20250113
96,商品096,5,173.67,4673,3星,20250113
97,商品097,7,137.82,8885,3星,20250113
98,商品098,1,28.37,4379,2星,20250113
99,商品099,5,13.41,9874,4星,20250113
100,商品100,6,147.33,5239,4星,20250113
1,商品001,2,10.84,4606,2星,20250114
2,商品002,4,33.06,1779,5星,20250114
3,商品003,2,120.55,620,1星,20250114
4,商品004,2,48.41,8379,5星,20250114
5,商品005,1,114.87,9028,4星,20250114
6,商品006,4,93.14,4657,1星,20250114
7,商品007,3,141.43,5674,3星,20250114
8,商品008,3,47.76,5614,1星,20250114
9,商品009,2,79.7,5981,3星,20250114
10,商品010,5,162.57,7627,5星,20250114
11,商品011,2,194.77,6301,1星,20250114
12,商品012,5,166.89,6025,5星,20250114
13,商品013,4,142.68,850,2星,20250114
14,商品014,5,197.12,3914,1星,20250114
15,商品015,7,59.92,6077,2星,20250114
16,商品016,6,74.91,4474,1星,20250114
17,商品017,3,109.61,4110,2星,20250114
18,商品018,8,79.6,9225,2星,20250114
19,商品019,6,169.5,1016,2星,20250114
20,商品020,1,162.17,6672,3星,20250114
21,商品021,2,46.92,9392,3星,20250114
22,商品022,4,133.15,6582,4星,20250114
23,商品023,3,57.38,4140,5星,20250114
24,商品024,5,150.91,7119,5星,20250114
25,商品025,7,76.22,2366,5星,20250114
26,商品026,8,23.63,871,1星,20250114
27,商品027,3,127.71,7016,5星,20250114
28,商品028,2,80.63,9863,4星,20250114
29,商品029,5,194.38,288,1星,20250114
30,商品030,5,155.1,5673,1星,20250114
31,商品031,5,90.33,7533,1星,20250114
32,商品032,5,194.54,3027,5星,20250114
33,商品033,2,174.87,4989,5星,20250114
34,商品034,4,35.64,2746,5星,20250114
35,商品035,1,122.19,8105,1星,20250114
36,商品036,2,186.24,5138,2星,20250114
37,商品037,1,52.72,9395,1星,20250114
38,商品038,2,147.98,1233,5星,20250114
39,商品039,3,30.9,7887,5星,20250114
40,商品040,3,57.41,7032,2星,20250114
41,商品041,4,144.3,6637,3星,20250114
42,商品042,8,180.52,7497,1星,20250114
43,商品043,4,49.58,5639,1星,20250114
44,商品044,4,120.15,217,1星,20250114
45,商品045,1,50.4,614,3星,20250114
46,商品046,2,105.74,4662,4星,20250114
47,商品047,4,110.6,9455,5星,20250114
48,商品048,8,53.13,7849,4星,20250114
49,商品049,4,24.29,7162,3星,20250114
50,商品050,7,85.74,987,1星,20250114
51,商品051,1,84.1,5659,1星,20250114
52,商品052,4,43.16,8886,4星,20250114
53,商品053,3,87.84,4663,4星,20250114
54,商品054,4,175.64,1335,4星,20250114
55,商品055,2,15.8,8956,1星,20250114
56,商品056,2,185.71,3972,2星,20250114
57,商品057,7,100.2,3602,4星,20250114
58,商品058,1,37.93,135,4星,20250114
59,商品059,5,185.73,7554,3星,20250114
60,商品060,7,141.13,9205,4星,20250114
61,商品061,3,42.83,3666,1星,20250114
62,商品062,1,151.1,1036,1星,20250114
63,商品063,8,103.54,8801,2星,20250114
64,商品064,1,192.38,1412,2星,20250114
65,商品065,2,121.43,3953,4星,20250114
66,商品066,2,188.66,9433,2星,20250114
67,商品067,1,126.15,6968,5星,20250114
68,商品068,6,187.32,3446,3星,20250114
69,商品069,4,57.52,2244,3星,20250114
70,商品070,8,67.33,1288,1星,20250114
71,商品071,8,126.49,9324,1星,20250114
72,商品072,2,110.29,8388,3星,20250114
73,商品073,3,187.04,1227,2星,20250114
74,商品074,6,61.28,7279,5星,20250114
75,商品075,5,124.66,8766,1星,20250114
76,商品076,5,186.75,1797,2星,20250114
77,商品077,5,28.38,1853,5星,20250114
78,商品078,3,58.83,3550,3星,20250114
79,商品079,4,139.36,4425,5星,20250114
80,商品080,8,54.71,932,1星,20250114
81,商品081,7,166.88,822,1星,20250114
82,商品082,6,155.59,4391,2星,20250114
83,商品083,8,113.02,7107,5星,20250114
84,商品084,1,27.69,2542,5星,20250114
85,商品085,1,167.9,9643,5星,20250114
86,商品086,3,89.37,785,3星,20250114
87,商品087,6,180.39,753,3星,20250114
88,商品088,4,138.31,1784,3星,20250114
89,商品089,7,194.91,2632,2星,20250114
90,商品090,3,195.37,3000,4星,20250114
91,商品091,1,40.79,5542,4星,20250114
92,商品092,4,57.75,1871,4星,20250114
93,商品093,1,172.56,3744,2星,20250114
94,商品094,8,73.82,3828,2星,20250114
95,商品095,1,134.04,6628,3星,20250114
96,商品096,5,173.67,4673,3星,20250114
97,商品097,7,137.82,8885,3星,20250114
98,商品098,1,28.37,4379,2星,20250114
99,商品099,5,13.41,9874,4星,20250114
100,商品100,6,147.33,5239,4星,20250114
1,商品001,2,10.84,4606,2星,20250115
2,商品002,4,33.06,1779,5星,20250115
3,商品003,2,120.55,620,1星,20250115
4,商品004,2,48.41,8379,5星,20250115
5,商品005,1,114.87,9028,4星,20250115
6,商品006,4,93.14,4657,1星,20250115
7,商品007,3,141.43,5674,3星,20250115
8,商品008,3,47.76,5614,1星,20250115
9,商品009,2,79.7,5981,3星,20250115
10,商品010,5,162.57,7627,5星,20250115
11,商品011,2,194.77,6301,1星,20250115
12,商品012,5,166.89,6025,5星,20250115
13,商品013,4,142.68,850,2星,20250115
14,商品014,5,197.12,3914,1星,20250115
15,商品015,7,59.92,6077,2星,20250115
16,商品016,6,74.91,4474,1星,20250115
17,商品017,3,109.61,4110,2星,20250115
18,商品018,8,79.6,9225,2星,20250115
19,商品019,6,169.5,1016,2星,20250115
20,商品020,1,162.17,6672,3星,20250115
21,商品021,2,46.92,9392,3星,20250115
22,商品022,4,133.15,6582,4星,20250115
23,商品023,3,57.38,4140,5星,20250115
24,商品024,5,150.91,7119,5星,20250115
25,商品025,7,76.22,2366,5星,20250115
26,商品026,8,23.63,871,1星,20250115
27,商品027,3,127.71,7016,5星,20250115
28,商品028,2,80.63,9863,4星,20250115
29,商品029,5,194.38,288,1星,20250115
30,商品030,5,155.1,5673,1星,20250115
31,商品031,5,90.33,7533,1星,20250115
32,商品032,5,194.54,3027,5星,20250115
33,商品033,2,174.87,4989,5星,20250115
34,商品034,4,35.64,2746,5星,20250115
35,商品035,1,122.19,8105,1星,20250115
36,商品036,2,186.24,5138,2星,20250115
37,商品037,1,52.72,9395,1星,20250115
38,商品038,2,147.98,1233,5星,20250115
39,商品039,3,30.9,7887,5星,20250115
40,商品040,3,57.41,7032,2星,20250115
41,商品041,4,144.3,6637,3星,20250115
42,商品042,8,180.52,7497,1星,20250115
43,商品043,4,49.58,5639,1星,20250115
44,商品044,4,120.15,217,1星,20250115
45,商品045,1,50.4,614,3星,20250115
46,商品046,2,105.74,4662,4星,20250115
47,商品047,4,110.6,9455,5星,20250115
48,商品048,8,53.13,7849,4星,20250115
49,商品049,4,24.29,7162,3星,20250115
50,商品050,7,85.74,987,1星,20250115
51,商品051,1,84.1,5659,1星,20250115
52,商品052,4,43.16,8886,4星,20250115
53,商品053,3,87.84,4663,4星,20250115
54,商品054,4,175.64,1335,4星,20250115
55,商品055,2,15.8,8956,1星,20250115
56,商品056,2,185.71,3972,2星,20250115
57,商品057,7,100.2,3602,4星,20250115
58,商品058,1,37.93,135,4星,20250115
59,商品059,5,185.73,7554,3星,20250115
60,商品060,7,141.13,9205,4星,20250115
61,商品061,3,42.83,3666,1星,20250115
62,商品062,1,151.1,1036,1星,20250115
63,商品063,8,103.54,8801,2星,20250115
64,商品064,1,192.38,1412,2星,20250115
65,商品065,2,121.43,3953,4星,20250115
66,商品066,2,188.66,9433,2星,20250115
67,商品067,1,126.15,6968,5星,20250115
68,商品068,6,187.32,3446,3星,20250115
69,商品069,4,57.52,2244,3星,20250115
70,商品070,8,67.33,1288,1星,20250115
71,商品071,8,126.49,9324,1星,20250115
72,商品072,2,110.29,8388,3星,20250115
73,商品073,3,187.04,1227,2星,20250115
74,商品074,6,61.28,7279,5星,20250115
75,商品075,5,124.66,8766,1星,20250115
76,商品076,5,186.75,1797,2星,20250115
77,商品077,5,28.38,1853,5星,20250115
78,商品078,3,58.83,3550,3星,20250115
79,商品079,4,139.36,4425,5星,20250115
80,商品080,8,54.71,932,1星,20250115
81,商品081,7,166.88,822,1星,20250115
82,商品082,6,155.59,4391,2星,20250115
83,商品083,8,113.02,7107,5星,20250115
84,商品084,1,27.69,2542,5星,20250115
85,商品085,1,167.9,9643,5星,20250115
86,商品086,3,89.37,785,3星,20250115
87,商品087,6,180.39,753,3星,20250115
88,商品088,4,138.31,1784,3星,20250115
89,商品089,7,194.91,2632,2星,20250115
90,商品090,3,195.37,3000,4星,20250115
91,商品091,1,40.79,5542,4星,20250115
92,商品092,4,57.75,1871,4星,20250115
93,商品093,1,172.56,3744,2星,20250115
94,商品094,8,73.82,3828,2星,20250115
95,商品095,1,134.04,6628,3星,20250115
96,商品096,5,173.67,4673,3星,20250115
97,商品097,7,137.82,8885,3星,20250115
98,商品098,1,28.37,4379,2星,20250115
99,商品099,5,13.41,9874,4星,20250115
100,商品100,6,147.33,5239,4星,20250115
1,商品001,2,10.84,4627,2星,20250116
2,商品002,4,33.06,1779,5星,20250116
3,商品003,2,120.55,612,1星,20250116
4,商品004,2,48.41,8414,5星,20250116
5,商品005,1,114.87,8993,4星,20250116
6,商品006,4,93.14,4657,1星,20250116
7,商品007,3,141.43,5674,3星,20250116
8,商品008,3,47.76,5614,1星,20250116
9,商品009,2,79.7,5981,3星,20250116
10,商品010,5,162.57,7627,5星,20250116
11,商品011,2,194.77,6303,1星,20250116
12,商品012,5,166.89,6025,5星,20250116
13,商品013,4,142.68,850,2星,20250116
14,商品014,5,197.12,3909,1星,20250116
15,商品015,7,59.92,6077,2星,20250116
16,商品016,6,74.91,4474,1星,20250116
17,商品017,3,109.61,4145,2星,20250116
18,商品018,8,79.6,9225,2星,20250116
19,商品019,6,169.5,1016,2星,20250116
20,商品020,1,162.17,6672,3星,20250116
21,商品021,2,46.92,9438,3星,20250116
22,商品022,4,133.15,6582,4星,20250116
23,商品023,3,57.38,4140,5星,20250116
24,商品024,5,150.91,7119,5星,20250116
25,商品025,7,76.22,2366,5星,20250116
26,商品026,8,23.63,871,1星,20250116
27,商品027,3,127.71,7016,5星,20250116
28,商品028,2,80.63,9863,4星,20250116
29,商品029,5,194.38,292,1星,20250116
30,商品030,5,155.1,5673,1星,20250116
31,商品031,5,90.33,7533,1星,20250116
32,商品032,5,194.54,3027,5星,20250116
33,商品033,2,174.87,4989,5星,20250116
34,商品034,4,35.64,2746,5星,20250116
35,商品035,1,122.19,8147,1星,20250116
36,商品036,2,186.24,5138,2星,20250116
37,商品037,1,52.72,9395,1星,20250116
38,商品038,2,147.98,1233,5星,20250116
39,商品039,3,30.9,7887,5星,20250116
40,商品040,3,57.41,7032,2星,20250116
41,商品041,4,144.3,6593,3星,20250116
42,商品042,8,180.52,7497,1星,20250116
43,商品043,4,49.58,5639,1星,20250116
44,商品044,4,120.15,217,1星,20250116
45,商品045,1,50.4,600,3星,20250116
46,商品046,2,105.74,4662,4星,20250116
47,商品047,4,110.6,9455,5星,20250116
48,商品048,8,53.13,7849,4星,20250116
49,商品049,4,24.29,7162,3星,20250116
50,商品050,7,85.74,987,1星,20250116
51,商品051,1,84.1,5685,1星,20250116
52,商品052,4,43.16,8886,4星,20250116
53,商品053,3,87.84,4663,4星,20250116
54,商品054,4,175.64,1335,4星,20250116
55,商品055,2,15.8,8956,1星,20250116
56,商品056,2,185.71,3961,2星,20250116
57,商品057,7,100.2,3602,4星,20250116
58,商品058,1,37.93,135,4星,20250116
59,商品059,5,185.73,7554,3星,20250116
60,商品060,7,141.13,9205,4星,20250116
61,商品061,3,42.83,3666,1星,20250116
62,商品062,1,151.1,1036,1星,20250116
63,商品063,8,103.54,8801,2星,20250116
64,商品064,1,192.38,1412,2星,20250116
65,商品065,2,121.43,3948,4星,20250116
66,商品066,2,188.66,9396,2星,20250116
67,商品067,1,126.15,6968,5星,20250116
68,商品068,6,187.32,3469,3星,20250116
69,商品069,4,57.52,2258,3星,20250116
70,商品070,8,67.33,1288,1星,20250116
71,商品071,8,126.49,9301,1星,20250116
72,商品072,2,110.29,8388,3星,20250116
73,商品073,3,187.04,1196,2星,20250116
74,商品074,6,61.28,7279,5星,20250116
75,商品075,5,124.66,8766,1星,20250116
76,商品076,5,186.75,1797,2星,20250116
77,商品077,5,28.38,1887,5星,20250116
78,商品078,3,58.83,3550,3星,20250116
79,商品079,4,139.36,4425,5星,20250116
80,商品080,8,54.71,932,1星,20250116
81,商品081,7,166.88,822,1星,20250116
82,商品082,6,155.59,4391,2星,20250116
83,商品083,8,113.02,7118,5星,20250116
84,商品084,1,27.69,2542,5星,20250116
85,商品085,1,167.9,9643,5星,20250116
86,商品086,3,89.37,785,3星,20250116
87,商品087,6,180.39,753,3星,20250116
88,商品088,4,138.31,1784,3星,20250116
89,商品089,7,194.91,2632,2星,20250116
90,商品090,3,195.37,2978,4星,20250116
91,商品091,1,40.79,5542,4星,20250116
92,商品092,4,57.75,1871,4星,20250116
93,商品093,1,172.56,3744,2星,20250116
94,商品094,8,73.82,3828,2星,20250116
95,商品095,1,134.04,6591,3星,20250116
96,商品096,5,173.67,4673,3星,20250116
97,商品097,7,137.82,8885,3星,20250116
98,商品098,1,28.37,4379,2星,20250116
99,商品099,5,13.41,9868,4星,20250116
100,商品100,6,147.33,5239,4星,20250116
1,商品001,2,10.84,4606,2星,20250117
2,商品002,4,33.06,1776,5星,20250117
3,商品003,2,120.55,620,1星,20250117
4,商品004,2,48.41,8343,5星,20250117
5,商品005,1,114.87,9075,4星,20250117
6,商品006,4,93.14,4657,1星,20250117
7,商品007,3,141.43,5674,3星,20250117
8,商品008,3,47.76,5614,1星,20250117
9,商品009,2,79.7,5981,3星,20250117
10,商品010,5,162.57,7627,5星,20250117
11,商品011,2,194.77,6301,1星,20250117
12,商品012,5,166.89,6025,5星,20250117
13,商品013,4,142.68,850,2星,20250117
14,商品014,5,197.12,3914,1星,20250117
15,商品015,7,59.92,6077,2星,20250117
16,商品016,6,74.91,4474,1星,20250117
17,商品017,3,109.61,4110,2星,20250117
18,商品018,8,79.6,9225,2星,20250117
19,商品019,6,169.5,1001,2星,20250117
20,商品020,1,162.17,6672,3星,20250117
21,商品021,2,46.92,9392,3星,20250117
22,商品022,4,133.15,6605,4星,20250117
23,商品023,3,57.38,4118,5星,20250117
24,商品024,5,150.91,7119,5星,20250117
25,商品025,7,76.22,2366,5星,20250117
26,商品026,8,23.63,871,1星,20250117
27,商品027,3,127.71,7020,5星,20250117
28,商品028,2,80.63,9863,4星,20250117
29,商品029,5,194.38,288,1星,20250117
30,商品030,5,155.1,5694,1星,20250117
31,商品031,5,90.33,7581,1星,20250117
32,商品032,5,194.54,3027,5星,20250117
33,商品033,2,174.87,4989,5星,20250117
34,商品034,4,35.64,2746,5星,20250117
35,商品035,1,122.19,8105,1星,20250117
36,商品036,2,186.24,5138,2星,20250117
37,商品037,1,52.72,9395,1星,20250117
38,商品038,2,147.98,1233,5星,20250117
39,商品039,3,30.9,7887,5星,20250117
40,商品040,3,57.41,7032,2星,20250117
41,商品041,4,144.3,6637,3星,20250117
42,商品042,8,180.52,7497,1星,20250117
43,商品043,4,49.58,5639,1星,20250117
44,商品044,4,120.15,217,1星,20250117
45,商品045,1,50.4,614,3星,20250117
46,商品046,2,105.74,4662,4星,20250117
47,商品047,4,110.6,9455,5星,20250117
48,商品048,8,53.13,7849,4星,20250117
49,商品049,4,24.29,7162,3星,20250117
50,商品050,7,85.74,987,1星,20250117
51,商品051,1,84.1,5688,1星,20250117
52,商品052,4,43.16,8886,4星,20250117
53,商品053,3,87.84,4663,4星,20250117
54,商品054,4,175.64,1335,4星,20250117
55,商品055,2,15.8,8984,1星,20250117
56,商品056,2,185.71,3972,2星,20250117
57,商品057,7,100.2,3602,4星,20250117
58,商品058,1,37.93,135,4星,20250117
59,商品059,5,185.73,7554,3星,20250117
60,商品060,7,141.13,9205,4星,20250117
61,商品061,3,42.83,3702,1星,20250117
62,商品062,1,151.1,1036,1星,20250117
63,商品063,8,103.54,8801,2星,20250117
64,商品064,1,192.38,1412,2星,20250117
65,商品065,2,121.43,3985,4星,20250117
66,商品066,2,188.66,9433,2星,20250117
67,商品067,1,126.15,6968,5星,20250117
68,商品068,6,187.32,3446,3星,20250117
69,商品069,4,57.52,2244,3星,20250117
70,商品070,8,67.33,1288,1星,20250117
71,商品071,8,126.49,9345,1星,20250117
72,商品072,2,110.29,8388,3星,20250117
73,商品073,3,187.04,1180,2星,20250117
74,商品074,6,61.28,7279,5星,20250117
75,商品075,5,124.66,8766,1星,20250117
76,商品076,5,186.75,1824,2星,20250117
77,商品077,5,28.38,1853,5星,20250117
78,商品078,3,58.83,3550,3星,20250117
79,商品079,4,139.36,4425,5星,20250117
80,商品080,8,54.71,932,1星,20250117
81,商品081,7,166.88,822,1星,20250117
82,商品082,6,155.59,4391,2星,20250117
83,商品083,8,113.02,7107,5星,20250117
84,商品084,1,27.69,2542,5星,20250117
85,商品085,1,167.9,9677,5星,20250117
86,商品086,3,89.37,785,3星,20250117
87,商品087,6,180.39,753,3星,20250117
88,商品088,4,138.31,1784,3星,20250117
89,商品089,7,194.91,2632,2星,20250117
90,商品090,3,195.37,3000,4星,20250117
91,商品091,1,40.79,5580,4星,20250117
92,商品092,4,57.75,1871,4星,20250117
93,商品093,1,172.56,3744,2星,20250117
94,商品094,8,73.82,3828,2星,20250117
95,商品095,1,134.04,6612,3星,20250117
96,商品096,5,173.67,4673,3星,20250117
97,商品097,7,137.82,8885,3星,20250117
98,商品098,1,28.37,4379,2星,20250117
99,商品099,5,13.41,9874,4星,20250117
100,商品100,6,147.33,5239,4星,20250117
1,商品001,2,10.84,4606,2星,20250118
2,商品002,4,33.06,1779,5星,20250118
3,商品003,2,120.55,620,1星,20250118
4,商品004,2,48.41,8379,5星,20250118
5,商品005,1,114.87,9028,4星,20250118
6,商品006,4,93.14,4657,1星,20250118
7,商品007,3,141.43,5674,3星,20250118
8,商品008,3,47.76,5614,1星,20250118
9,商品009,2,79.7,5981,3星,20250118
10,商品010,5,162.57,7627,5星,20250118
11,商品011,2,194.77,6301,1星,20250118
12,商品012,5,166.89,6025,5星,20250118
13,商品013,4,142.68,850,2星,20250118
14,商品014,5,197.12,3914,1星,20250118
15,商品015,7,59.92,6077,2星,20250118
16,商品016,6,74.91,4474,1星,20250118
17,商品017,3,109.61,4110,2星,20250118
18,商品018,8,79.6,9225,2星,20250118
19,商品019,6,169.5,1016,2星,20250118
20,商品020,1,162.17,6672,3星,20250118
21,商品021,2,46.92,9392,3星,20250118
22,商品022,4,133.15,6582,4星,20250118
23,商品023,3,57.38,4140,5星,20250118
24,商品024,5,150.91,7119,5星,20250118
25,商品025,7,76.22,2366,5星,20250118
26,商品026,8,23.63,871,1星,20250118
27,商品027,3,127.71,7016,5星,20250118
28,商品028,2,80.63,9863,4星,20250118
29,商品029,5,194.38,288,1星,20250118
30,商品030,5,155.1,5673,1星,20250118
31,商品031,5,90.33,7533,1星,20250118
32,商品032,5,194.54,3027,5星,20250118
33,商品033,2,174.87,4989,5星,20250118
34,商品034,4,35.64,2746,5星,20250118
35,商品035,1,122.19,8105,1星,20250118
36,商品036,2,186.24,5138,2星,20250118
37,商品037,1,52.72,9395,1星,20250118
38,商品038,2,147.98,1233,5星,20250118
39,商品039,3,30.9,7887,5星,20250118
40,商品040,3,57.41,7032,2星,20250118
41,商品041,4,144.3,6637,3星,20250118
42,商品042,8,180.52,7497,1星,20250118
43,商品043,4,49.58,5639,1星,20250118
44,商品044,4,120.15,217,1星,20250118
45,商品045,1,50.4,614,3星,20250118
46,商品046,2,105.74,4662,4星,20250118
47,商品047,4,110.6,9455,5星,20250118
48,商品048,8,53.13,7849,4星,20250118
49,商品049,4,24.29,7162,3星,20250118
50,商品050,7,85.74,987,1星,20250118
51,商品051,1,84.1,5659,1星,20250118
52,商品052,4,43.16,8886,4星,20250118
53,商品053,3,87.84,4663,4星,20250118
54,商品054,4,175.64,1335,4星,20250118
55,商品055,2,15.8,8956,1星,20250118
56,商品056,2,185.71,3972,2星,20250118
57,商品057,7,100.2,3602,4星,20250118
58,商品058,1,37.93,135,4星,20250118
59,商品059,5,185.73,7554,3星,20250118
60,商品060,7,141.13,9205,4星,20250118
61,商品061,3,42.83,3666,1星,20250118
62,商品062,1,151.1,1036,1星,20250118
63,商品063,8,103.54,8801,2星,20250118
64,商品064,1,192.38,1412,2星,20250118
65,商品065,2,121.43,3953,4星,20250118
66,商品066,2,188.66,9433,2星,20250118
67,商品067,1,126.15,6968,5星,20250118
68,商品068,6,187.32,3446,3星,20250118
69,商品069,4,57.52,2244,3星,20250118
70,商品070,8,67.33,1288,1星,20250118
71,商品071,8,126.49,9324,1星,20250118
72,商品072,2,110.29,8388,3星,20250118
73,商品073,3,187.04,1227,2星,20250118
74,商品074,6,61.28,7279,5星,20250118
75,商品075,5,124.66,8766,1星,20250118
76,商品076,5,186.75,1797,2星,20250118
77,商品077,5,28.38,1853,5星,20250118
78,商品078,3,58.83,3550,3星,20250118
79,商品079,4,139.36,4425,5星,20250118
80,商品080,8,54.71,932,1星,20250118
81,商品081,7,166.88,822,1星,20250118
82,商品082,6,155.59,4391,2星,20250118
83,商品083,8,113.02,7107,5星,20250118
84,商品084,1,27.69,2542,5星,20250118
85,商品085,1,167.9,9643,5星,20250118
86,商品086,3,89.37,785,3星,20250118
87,商品087,6,180.39,753,3星,20250118
88,商品088,4,138.31,1784,3星,20250118
89,商品089,7,194.91,2632,2星,20250118
90,商品090,3,195.37,3000,4星,20250118
91,商品091,1,40.79,5542,4星,20250118
92,商品092,4,57.75,1871,4星,20250118
93,商品093,1,172.56,3744,2星,20250118
94,商品094,8,73.82,3828,2星,20250118
95,商品095,1,134.04,6628,3星,20250118
96,商品096,5,173.67,4673,3星,20250118
97,商品097,7,137.82,8885,3星,20250118
98,商品098,1,28.37,4379,2星,20250118
99,商品099,5,13.41,9874,4星,20250118
100,商品100,6,147.33,5239,4星,20250118
1,商品001,2,10.84,4606,2星,20250119
2,商品002,4,33.06,1779,5星,20250119
3,商品003,2,120.55,620,1星,20250119
4,商品004,2,48.41,8379,5星,20250119
5,商品005,1,114.87,9028,4星,20250119
6,商品006,4,93.14,4657,1星,20250119
7,商品007,3,141.43,5674,3星,20250119
8,商品008,3,47.76,5614,1星,20250119
9,商品009,2,79.7,5981,3星,20250119
10,商品010,5,162.57,7627,5星,20250119
11,商品011,2,194.77,6301,1星,20250119
12,商品012,5,166.89,6025,5星,20250119
13,商品013,4,142.68,850,2星,20250119
14,商品014,5,197.12,3914,1星,20250119
15,商品015,7,59.92,6077,2星,20250119
16,商品016,6,74.91,4474,1星,20250119
17,商品017,3,109.61,4110,2星,20250119
18,商品018,8,79.6,9225,2星,20250119
19,商品019,6,169.5,1016,2星,20250119
20,商品020,1,162.17,6672,3星,20250119
21,商品021,2,46.92,9392,3星,20250119
22,商品022,4,133.15,6582,4星,20250119
23,商品023,3,57.38,4140,5星,20250119
24,商品024,5,150.91,7119,5星,20250119
25,商品025,7,76.22,2366,5星,20250119
26,商品026,8,23.63,871,1星,20250119
27,商品027,3,127.71,7016,5星,20250119
28,商品028,2,80.63,9863,4星,20250119
29,商品029,5,194.38,288,1星,20250119
30,商品030,5,155.1,5673,1星,20250119
31,商品031,5,90.33,7533,1星,20250119
32,商品032,5,194.54,3027,5星,20250119
33,商品033,2,174.87,4989,5星,20250119
34,商品034,4,35.64,2746,5星,20250119
35,商品035,1,122.19,8105,1星,20250119
36,商品036,2,186.24,5138,2星,20250119
37,商品037,1,52.72,9395,1星,20250119
38,商品038,2,147.98,1233,5星,20250119
39,商品039,3,30.9,7887,5星,20250119
40,商品040,3,57.41,7032,2星,20250119
41,商品041,4,144.3,6637,3星,20250119
42,商品042,8,180.52,7497,1星,20250119
43,商品043,4,49.58,5639,1星,20250119
44,商品044,4,120.15,217,1星,20250119
45,商品045,1,50.4,614,3星,20250119
46,商品046,2,105.74,4662,4星,20250119
47,商品047,4,110.6,9455,5星,20250119
48,商品048,8,53.13,7849,4星,20250119
49,商品049,4,24.29,7162,3星,20250119
50,商品050,7,85.74,987,1星,20250119
51,商品051,1,84.1,5659,1星,20250119
52,商品052,4,43.16,8886,4星,20250119
53,商品053,3,87.84,4663,4星,20250119
54,商品054,4,175.64,1335,4星,20250119
55,商品055,2,15.8,8956,1星,20250119
56,商品056,2,185.71,3972,2星,20250119
57,商品057,7,100.2,3602,4星,20250119
58,商品058,1,37.93,135,4星,20250119
59,商品059,5,185.73,7554,3星,20250119
60,商品060,7,141.13,9205,4星,20250119
61,商品061,3,42.83,3666,1星,20250119
62,商品062,1,151.1,1036,1星,20250119
63,商品063,8,103.54,8801,2星,20250119
64,商品064,1,192.38,1412,2星,20250119
65,商品065,2,121.43,3953,4星,20250119
66,商品066,2,188.66,9433,2星,20250119
67,商品067,1,126.15,6968,5星,20250119
68,商品068,6,187.32,3446,3星,20250119
69,商品069,4,57.52,2244,3星,20250119
70,商品070,8,67.33,1288,1星,20250119
71,商品071,8,126.49,9324,1星,20250119
72,商品072,2,110.29,8388,3星,20250119
73,商品073,3,187.04,1227,2星,20250119
74,商品074,6,61.28,7279,5星,20250119
75,商品075,5,124.66,8766,1星,20250119
76,商品076,5,186.75,1797,2星,20250119
77,商品077,5,28.38,1853,5星,20250119
78,商品078,3,58.83,3550,3星,20250119
79,商品079,4,139.36,4425,5星,20250119
80,商品080,8,54.71,932,1星,20250119
81,商品081,7,166.88,822,1星,20250119
82,商品082,6,155.59,4391,2星,20250119
83,商品083,8,113.02,7107,5星,20250119
84,商品084,1,27.69,2542,5星,20250119
85,商品085,1,167.9,9643,5星,20250119
86,商品086,3,89.37,785,3星,20250119
87,商品087,6,180.39,753,3星,20250119
88,商品088,4,138.31,1784,3星,20250119
89,商品089,7,194.91,2632,2星,20250119
90,商品090,3,195.37,3000,4星,20250119
91,商品091,1,40.79,5542,4星,20250119
92,商品092,4,57.75,1871,4星,20250119
93,商品093,1,172.56,3744,2星,20250119
94,商品094,8,73.82,3828,2星,20250119
95,商品095,1,134.04,6628,3星,20250119
96,商品096,5,173.67,4673,3星,20250119
97,商品097,7,137.82,8885,3星,20250119
98,商品098,1,28.37,4379,2星,20250119
99,商品099,5,13.41,9874,4星,20250119
100,商品100,6,147.33,5239,4星,20250119
1,商品001,2,10.84,4606,2星,20250120
2,商品002,4,33.06,1772,5星,20250120
3,商品003,2,120.55,620,1星,20250120
4,商品004,2,48.41,8379,5星,20250120
5,商品005,1,114.87,9028,4星,20250120
6,商品006,4,93.14,4657,1星,20250120
7,商品007,3,141.43,5674,3星,20250120
8,商品008,3,47.76,5614,1星,20250120
9,商品009,2,79.7,5981,3星,20250120
10,商品010,5,162.57,7621,5星,20250120
11,商品011,2,194.77,6301,1星,20250120
12,商品012,5,166.89,6025,5星,20250120
13,商品013,4,142.68,800,2星,20250120
