log_id,user_id,product_id,visit_time,visit_source,dt
8294fdb6-9822-4256-a795-3588d7fa2776,200,5,2025-01-09 10:45:40,内容广告,20250109
c0a640ac-dd0b-4895-87a2-1c1749c73b81,559,65,2025-01-20 07:20:46,手淘搜索,20250120
119e5ec5-5ae7-4bf4-a715-12149f03e529,339,30,2025-01-09 19:57:14,站外广告,20250109
8d710322-3c0e-4b53-9be6-7a27663685ea,884,90,2025-01-01 01:54:58,推荐算法,20250101
ad8c1833-b115-4e19-8e1c-c9d3a86816b2,733,51,2025-01-24 03:32:04,内容广告,20250124
0f19773b-d637-4cc1-bc46-2f9a10b966b8,927,9,2025-01-16 16:18:32,内容广告,20250116
ed22315c-f1c9-465d-9dfb-73265f0c95d9,261,86,2025-01-12 05:17:16,站外广告,20250112
b19d9807-b4d0-4357-be36-bde18510dc26,846,69,2025-01-09 08:27:03,手淘搜索,20250109
6183ba7b-d429-40cd-af67-41944fee74d0,705,9,2025-01-27 17:56:23,内容广告,20250127
333f9400-a864-4889-ae82-80bd9810fce7,722,71,2025-01-20 19:13:28,效果广告,20250120
4ccd91b5-ea82-4493-bb85-83970208988f,774,93,2025-01-01 20:43:41,推荐算法,20250101
d82cf701-b3bb-47dc-a4e0-58f8da4e7a59,127,19,2025-01-11 07:41:38,直播带货,20250111
b74583fa-380e-4c6a-b740-26dab85af79d,262,69,2025-01-15 16:32:42,推荐算法,20250115
926e09fe-7420-442d-aa79-651715c26012,436,76,2025-01-13 19:36:37,直播带货,20250113
86960c90-2f42-4132-afda-41abb409fffd,783,89,2025-01-17 04:56:56,直播带货,20250117
930ed0e8-b191-488d-b587-bbf5e912be38,593,90,2025-01-02 09:20:30,手淘搜索,20250102
2b67e644-8d24-4e04-bf4d-f7361f8af088,860,58,2025-01-27 15:06:17,推荐算法,20250127
6719ec3e-0b49-4a40-9594-1caa5f999237,38,12,2025-01-05 08:24:14,推荐算法,20250105
526106be-b2a4-4707-9b46-cc894f97803e,728,33,2025-01-20 17:47:24,手淘搜索,20250120
ef2531b1-f90f-4da2-9908-e46714b68861,852,72,2025-01-09 04:57:13,推荐算法,20250109
19893f7e-51a5-4cec-830c-861df366969e,534,31,2025-01-08 18:28:10,手淘搜索,20250108
0d33aa0a-f40e-4d49-9167-50ec3b2caeae,662,85,2025-01-19 03:09:07,直播带货,20250119
70cf15e4-0626-4e6d-b4c5-d22dc0cfd658,837,21,2025-01-16 00:25:58,直播带货,20250116
7383f8cc-3859-4087-ab68-21bca6e98fc1,528,7,2025-01-07 05:33:55,推荐算法,20250107
dcfa7d91-4425-46a2-bd95-05967aaede00,172,19,2025-01-19 17:59:13,效果广告,20250119
e873df6a-523c-46dd-ae40-7c24263e7711,236,23,2025-01-02 03:00:11,效果广告,20250102
7b312208-9383-46d5-9ede-770b4ac9b285,396,60,2025-01-01 02:44:33,内容广告,20250101
e34ce2d3-280e-4e57-8e32-33d5eaacc598,31,66,2025-01-13 03:02:58,推荐算法,20250113
aa5a94ba-2347-418e-9947-ba66ed430396,942,87,2025-01-20 21:55:35,内容广告,20250120
86977123-460c-4b68-8d33-a65e39e933a5,561,11,2025-01-23 12:07:00,站外广告,20250123
a750fdfc-ec0a-47ef-8600-12c381574433,96,37,2025-01-07 11:24:50,效果广告,20250107
61d5644e-fdcd-438e-bcb9-49278aa609b0,567,38,2025-01-30 23:15:57,站外广告,20250130
1e91f870-b9da-498b-99fa-05c00f02aab1,604,66,2025-01-21 07:41:05,效果广告,20250121
03df0773-ad27-4283-bcf0-9f5ab412a44e,802,97,2025-01-26 15:17:26,直播带货,20250126
02bde64d-f6db-4e51-918c-2eaa5a16d805,317,53,2025-01-21 04:12:20,直播带货,20250121
4e454848-149b-4ccc-8125-8521231f044f,36,1,2025-01-11 21:50:06,手淘搜索,20250111
744a9e4c-bb7f-4ebe-9458-e5fa920cfbff,770,52,2025-01-24 00:29:53,手淘搜索,20250124
5e73222c-4374-420f-8065-2dfc716b754b,286,43,2025-01-01 11:52:52,推荐算法,20250101
ba768edd-bc8d-451c-ae9f-0b8ff00f30af,77,43,2025-01-19 12:28:53,效果广告,20250119
22451f38-e010-4179-8b43-6e37319735b7,444,86,2025-01-29 22:02:27,内容广告,20250129
fe8f66c5-deee-4a36-aa8d-8f469db15529,14,83,2025-01-14 08:05:04,内容广告,20250114
36ac172e-06a1-4ef5-aaac-a4f1f894a540,89,91,2025-01-30 11:19:55,效果广告,20250130
552c9baf-c264-4065-9c7f-3566a67a978c,828,58,2025-01-23 07:18:00,直播带货,20250123
04c57003-877d-4fdc-ae64-a0e20a294e2d,838,76,2025-01-11 03:25:39,站外广告,20250111
5ee14d3f-7a8c-42f0-b3b7-dac53d147ca9,536,79,2025-01-25 19:30:02,效果广告,20250125
4cff7fd0-7ec1-4168-8ff5-673b2e6f6c12,441,54,2025-01-12 17:48:12,直播带货,20250112
8532c023-87d5-40f7-ade8-1b2fd8e386d8,387,69,2025-01-07 09:35:09,推荐算法,20250107
f8a6fd59-4c64-4c52-b69a-9efaf7ef30f4,164,50,2025-01-19 18:39:25,直播带货,20250119
c152aa57-9a6e-4d00-8bfb-8eb43d182ba9,553,56,2025-01-15 00:33:14,直播带货,20250115
b59f76cc-b708-4ab3-bf95-51fbe356d806,580,16,2025-01-18 16:57:40,内容广告,20250118
82cef59b-60f7-47c0-ae05-7dcdbd099b77,497,79,2025-01-17 21:42:41,效果广告,20250117
b39f75cd-99dd-4e24-af30-c10649bb280b,606,55,2025-01-12 00:23:51,手淘搜索,20250112
577ece16-29ce-4bde-98ea-8ad8e69df075,584,59,2025-01-12 14:54:04,内容广告,20250112
7ad1be47-0444-473d-999e-3114e9289fd1,130,3,2025-01-01 22:38:15,效果广告,20250101
891ad12f-8df5-4035-8fa1-41af819a8bb4,783,46,2025-01-05 13:56:44,内容广告,20250105
f106042e-f7a9-4615-9723-54da18ff3785,573,24,2025-01-28 20:33:36,内容广告,20250128
2d02869c-a5dc-4ee5-9f4d-e61bb7fa9df7,876,1,2025-01-01 09:05:35,直播带货,20250101
8bd69697-e77f-43ef-9e5c-556040794d4d,473,47,2025-01-12 04:04:50,站外广告,20250112
3834ecf8-2656-4c6a-a727-523848629e6d,499,59,2025-01-17 10:07:29,站外广告,20250117
32a61c16-f9bb-4a6d-829f-28e3899ccf4d,142,63,2025-01-23 02:42:47,站外广告,20250123
ab22d68e-4a89-4c94-8f08-6663fe711f30,77,13,2025-01-13 19:11:50,直播带货,20250113
fdc7a2b1-6add-4bcd-9fed-a8e9db45f0a8,288,12,2025-01-22 20:35:09,直播带货,20250122
255808b8-d264-4087-afd6-eabc5c4d55f0,447,35,2025-01-23 18:25:08,手淘搜索,20250123
028ac389-e6e0-4a33-80ad-c6c7fe912330,343,66,2025-01-06 04:38:30,直播带货,20250106
aa2b3be2-2ae1-4f49-b0a4-aaaf0b8ae773,725,34,2025-01-03 14:03:51,推荐算法,20250103
20734487-e122-4780-ba57-6a689313ba91,136,14,2025-01-24 11:17:58,直播带货,20250124
1535abde-97f0-49f3-a4da-823ae9ab9dc9,498,6,2025-01-12 21:18:23,站外广告,20250112
ca3aeb0c-1e6e-4f63-98a6-ef9f2d60e0dc,866,74,2025-01-14 16:08:00,手淘搜索,20250114
fdaf45a8-e31b-44c5-8041-0d4eafc04416,1,91,2025-01-05 11:31:53,直播带货,20250105
4c187d1d-8cae-45fa-80ad-d6621bb393cf,648,52,2025-01-01 23:03:04,手淘搜索,20250101
fc269665-9917-4842-9237-395007756a27,420,36,2025-01-30 22:57:21,效果广告,20250130
01c45fd2-2314-44fd-8c2e-0ff2ecabb553,140,36,2025-01-15 05:13:52,内容广告,20250115
ce4044ec-2d7e-45a1-972c-6cdb6587c899,574,79,2025-01-06 16:10:58,站外广告,20250106
b5827eeb-b92d-425d-82c5-21dfb172c952,287,1,2025-01-29 23:56:50,效果广告,20250129
b1150553-aed7-4061-bb96-6b5d5efb9b6b,969,67,2025-01-03 15:33:41,手淘搜索,20250103
de749f07-b83e-467f-b5c6-3e18d60308ce,464,31,2025-01-06 22:16:45,效果广告,20250106
bb6aff57-d743-4f4e-8106-739bcb432305,965,70,2025-01-05 13:04:24,站外广告,20250105
2f76b7ad-beb5-442a-bfaf-1adae80ad10c,806,45,2025-01-01 15:04:03,直播带货,20250101
d7521dbb-18b8-4851-bceb-78be04e6f32b,94,15,2025-01-21 22:48:03,直播带货,20250121
b3b46767-5584-4051-bff8-2dd312b179f8,865,60,2025-01-12 00:39:11,效果广告,20250112
3df286c0-aa56-4597-afc3-10f2f6d220e2,191,55,2025-01-27 21:05:20,效果广告,20250127
1672f83d-d310-4846-a130-82942b094044,233,57,2025-01-24 01:47:23,效果广告,20250124
861531d1-9533-4549-9cef-188d268b649d,45,5,2025-01-27 18:08:12,内容广告,20250127
46d9d94a-d3dd-42a8-968c-dbad6faa1aaa,697,2,2025-01-03 13:37:20,效果广告,20250103
83b1c011-5018-4494-962c-21b757f824f1,718,84,2025-01-31 15:16:57,效果广告,20250131
0895401d-60a3-41e2-b4d1-2fe0bffc0a85,320,72,2025-01-29 16:36:50,推荐算法,20250129
0141c881-d9b3-4346-9c42-2357a52378a2,831,83,2025-01-11 22:18:14,手淘搜索,20250111
0f73114e-cc03-43a5-95ee-d3489677568c,424,76,2025-01-26 18:33:29,直播带货,20250126
2e9017f2-157f-47f9-a18f-0e9a6e9750a6,423,45,2025-01-19 06:55:54,手淘搜索,20250119
ab6a0e63-feb9-406c-ba9f-06def2b7617b,785,15,2025-01-20 08:17:30,内容广告,20250120
0a64868b-2e8f-40f7-b004-1d0a59a4197a,813,93,2025-01-27 23:05:39,直播带货,20250127
649d4c13-8589-4dc0-82b7-5f506c49f3e5,825,40,2025-01-30 04:30:12,直播带货,20250130
6f4233ed-81c0-4d73-88c1-e850da255a4a,743,100,2025-01-03 06:57:49,效果广告,20250103
9ccdbd87-552b-4d00-894c-84756c0a9f8f,158,46,2025-01-02 08:21:02,直播带货,20250102
84251ee7-1fa7-46aa-82b2-2480bfe4bf52,702,24,2025-01-22 19:25:14,效果广告,20250122
db5c4912-0cd6-4fd4-a375-ed6bfd954f68,803,94,2025-01-15 09:13:56,站外广告,20250115
a6cd71bf-a04d-421c-8d91-06677a52723a,903,31,2025-01-15 08:33:48,站外广告,20250115
a382adda-f03b-47f4-8914-9ec030bdf967,62,52,2025-01-28 04:26:33,站外广告,20250128
d116e50e-51e5-4e2d-a624-a1668d5e1c9e,440,58,2025-01-18 13:02:47,手淘搜索,20250118
8fa54280-da15-436e-9dda-9686be05c5d1,258,39,2025-01-19 17:14:45,直播带货,20250119
f7fa6e79-1831-44a9-af92-4e3057ab1e07,991,23,2025-01-17 06:35:19,站外广告,20250117
85e815ce-532f-4054-86e4-82767c1a3583,817,81,2025-01-26 07:24:58,站外广告,20250126
ed85d302-d93a-4b5b-b878-c5e8f976e44d,339,43,2025-01-13 04:34:03,效果广告,20250113
067832ab-855e-46b1-b3be-d856b0249b61,722,7,2025-01-15 14:59:17,内容广告,20250115
2bfa8a06-d0f1-4e96-a470-d4649b025330,361,11,2025-01-12 14:39:21,站外广告,20250112
0ab4bc06-063c-4039-8d5b-65f28373baee,579,24,2025-01-31 12:10:13,推荐算法,20250131
437a94a7-3d9b-4e07-b9fa-a2bd5b5bf656,554,43,2025-01-27 00:38:02,站外广告,20250127
f9c5a8cf-7dbd-4368-b87d-9bd1cfec69ad,717,40,2025-01-04 01:31:40,推荐算法,20250104
64d2298e-1aa3-42ff-995a-742c380b091e,911,30,2025-01-01 21:38:06,效果广告,20250101
676e69d4-2b3f-41f7-8f7e-ae795928efdc,798,65,2025-01-31 02:06:29,内容广告,20250131
e38b6333-e0ba-40d5-b76e-c50c2241681b,146,43,2025-01-04 19:43:01,站外广告,20250104
5c8f3dbb-271f-4bb1-b634-51d0daab9590,56,88,2025-01-23 14:43:24,推荐算法,20250123
2f4ccf23-db7d-4bbf-89a3-94cf93f273e9,416,92,2025-01-06 05:40:01,直播带货,20250106
37dcaf35-26ef-4526-87e2-d23fbf92c0e2,942,35,2025-01-12 07:20:52,推荐算法,20250112
ec7cd806-1338-4712-9b1b-dd6421fcfab0,1,11,2025-01-31 02:43:11,推荐算法,20250131
c652eddb-8b78-4db4-8442-98145ea92582,322,73,2025-01-05 05:28:57,站外广告,20250105
3d2c5291-3d45-4142-817e-c42fd7a898a5,881,54,2025-01-28 01:00:10,推荐算法,20250128
ff4727f0-1cdc-412c-94e8-8a50d895eec1,114,44,2025-01-30 01:05:20,手淘搜索,20250130
eecf23a4-7258-4002-8092-574ef0991c1e,929,45,2025-01-28 23:59:11,推荐算法,20250128
aba8c5da-1f19-47b9-a65c-0eb51b1bb58e,451,82,2025-01-22 21:37:16,直播带货,20250122
e392970e-7a37-4bba-aad8-b895c5acfcd9,45,64,2025-01-11 01:28:18,效果广告,20250111
00a9ae38-4ed6-41fb-9484-f102b01a8e0c,865,17,2025-01-25 14:45:12,内容广告,20250125
b6158999-8b29-42e2-b311-9f1365b8bb79,363,91,2025-01-20 17:03:59,推荐算法,20250120
5d5b460b-109d-49b1-8add-c02e842ef4cf,29,30,2025-01-19 21:23:41,推荐算法,20250119
f0fdc7c2-c070-4529-9012-9177e5acbfdf,403,37,2025-01-25 02:03:00,推荐算法,20250125
4a0b5bb7-e3ae-4122-a9dd-b0a7acfb85d8,739,2,2025-01-20 06:19:49,手淘搜索,20250120
e32b1991-742f-461b-91d6-d91e819c3463,285,45,2025-01-23 18:07:00,手淘搜索,20250123
4fc1b770-7d4c-4af7-9cd5-c5d761e08333,439,6,2025-01-31 01:56:13,直播带货,20250131
d76ca3fb-4ce0-4a32-a180-f26f8c14a37b,66,10,2025-01-20 22:48:18,直播带货,20250120
f2840d3d-ff3f-4d64-a507-f1d744c701ff,97,29,2025-01-10 20:39:58,推荐算法,20250110
f2d1e2cc-f4f5-48d3-a74e-1c6f1184b32f,179,70,2025-01-11 19:39:57,站外广告,20250111
526cb34e-3070-46fb-b269-39d041fa0186,703,73,2025-01-12 07:58:23,站外广告,20250112
fb69ec63-69a1-41da-b675-231df898dc75,73,5,2025-01-05 01:23:24,效果广告,20250105
d21bbd1f-2908-4373-a2b9-1390b6c202d4,14,83,2025-01-14 15:36:36,效果广告,20250114
76eb203d-b592-47b4-9bb3-a65af51ed715,931,71,2025-01-13 18:27:58,效果广告,20250113
25c44249-31f5-4189-b29b-a3cb06164e9d,450,62,2025-01-03 17:24:45,站外广告,20250103
ab1bf813-ca91-4ad4-9daf-1b3e44cb7b11,491,65,2025-01-02 22:57:15,站外广告,20250102
40c15150-b78d-482f-bd0c-44a7c29dedc9,912,28,2025-01-23 21:08:45,推荐算法,20250123
779eeb9c-d9ce-4490-990f-917585a184d7,315,75,2025-01-07 18:54:18,推荐算法,20250107
d0c22aea-168a-4996-8645-f93da64b7866,22,1,2025-01-31 11:55:14,内容广告,20250131
0c229258-0d66-43c2-afe7-94c9b73fb563,869,21,2025-01-16 14:24:48,站外广告,20250116
1c63409e-625a-4540-a5d6-a6497c059947,649,45,2025-01-11 00:13:10,效果广告,20250111
03553dcc-3c86-4490-99e9-9e220bb3a937,321,33,2025-01-03 15:13:24,手淘搜索,20250103
5d453694-509c-40c7-9b33-6b574b75ff14,109,59,2025-01-29 12:11:18,直播带货,20250129
e069d568-52d7-4815-a4b0-ff70dc757d62,643,24,2025-01-09 05:37:03,推荐算法,20250109
698069a4-056d-4eb5-88b5-0098df144855,154,29,2025-01-31 18:44:49,手淘搜索,20250131
f14c25c6-7a4f-40ad-8533-96587ee728c4,72,2,2025-01-10 10:54:06,推荐算法,20250110
51b127c3-0406-4411-9bcf-83ab28742633,659,54,2025-01-26 01:36:02,推荐算法,20250126
8ecb57e8-303c-4b93-b6a7-caf72fda38f6,653,98,2025-01-02 11:15:00,直播带货,20250102
bd677f5a-a949-4bb5-9aab-d83220bdc094,249,2,2025-01-18 13:32:16,手淘搜索,20250118
0d471007-1270-450b-8ffa-a970a5d85752,403,57,2025-01-29 03:05:24,手淘搜索,20250129
a40085a4-efd0-4214-8009-e6e9e99b2f20,7,37,2025-01-26 04:39:59,推荐算法,20250126
43b9b450-18c7-4cde-b5c4-cc9d0df3e0eb,898,73,2025-01-11 14:21:48,直播带货,20250111
e7d4b8f0-2af9-47e7-ba06-dd9b48c4dfaf,878,73,2025-01-26 17:28:20,手淘搜索,20250126
cee87144-ed6b-452f-a422-3792201a2d3e,608,99,2025-01-03 05:37:47,内容广告,20250103
a87a93c7-d874-45e5-842e-e1d15d6c6af9,237,31,2025-01-10 05:25:02,内容广告,20250110
71823026-95c0-47e7-876d-cf4f49897a11,906,89,2025-01-22 05:51:00,手淘搜索,20250122
d239118d-2691-483a-8627-fc71fb7f0072,192,10,2025-01-15 11:22:33,站外广告,20250115
64dedc3f-a635-4003-ba9f-bdb2fa5393cd,712,77,2025-01-15 14:56:01,手淘搜索,20250115
62a6121b-e8e2-4cca-a902-1f347beb1a89,821,45,2025-01-01 14:07:05,手淘搜索,20250101
e9c3b1c4-482a-4282-b8fe-e32062750096,7,24,2025-01-08 22:48:35,手淘搜索,20250108
3cf0e16a-158f-43c0-9a37-26f7d3e1ab1b,663,78,2025-01-14 22:10:06,推荐算法,20250114
0b3e1ab2-65d8-4431-9645-f9da3d794c1f,929,68,2025-01-22 05:04:22,效果广告,20250122
6cd7396c-cf1c-421e-a911-96598e0bdb9a,741,1,2025-01-17 18:58:31,推荐算法,20250117
19235ea6-7e06-4c75-87c4-77fcc3858f70,109,99,2025-01-12 18:06:27,效果广告,20250112
b5a6c83f-6aa8-4d63-b7ff-fdf5a5de26e9,381,43,2025-01-17 13:13:34,直播带货,20250117
4fd40d55-6181-4a45-b804-8717084111bb,902,41,2025-01-18 02:46:37,直播带货,20250118
27790a15-fa2a-4db7-8311-c6dac9500897,172,91,2025-01-24 14:44:30,推荐算法,20250124
8b393642-1cf4-4b69-9416-9bbd9c65306a,46,91,2025-01-04 12:35:33,效果广告,20250104
fdf0508b-7647-4e4f-a9b7-8bd664705269,491,69,2025-01-25 10:58:15,推荐算法,20250125
4efa90a8-b0e0-48c3-b146-5865067cd82a,385,78,2025-01-20 06:04:35,手淘搜索,20250120
6bb73c86-4985-4462-808f-c07c717f2f7a,177,66,2025-01-17 18:30:57,站外广告,20250117
9cb6a383-9e76-47df-8f50-0442747e9e32,674,13,2025-01-11 09:55:03,直播带货,20250111
c01e7e1f-53bb-42d0-ac5f-0118ebc1674c,489,21,2025-01-05 05:46:48,效果广告,20250105
1a3ee056-821b-4507-b6a5-10796c58775f,630,38,2025-01-02 05:35:13,直播带货,20250102
6d4578f8-3f97-4fda-844d-5bb724e6ed9c,235,18,2025-01-05 20:59:53,推荐算法,20250105
d7929392-df9d-4862-95d0-a1bfe0044503,91,36,2025-01-31 04:03:16,站外广告,20250131
8b64c3aa-ee8c-4d14-93dd-72a6f4493656,749,17,2025-01-16 08:41:13,推荐算法,20250116
c59ffd8f-d995-499e-8b0e-55a00a5509ae,68,54,2025-01-28 16:47:07,站外广告,20250128
f50525b3-c19b-4d8a-9383-c887e2a0f99b,718,2,2025-01-19 19:45:12,推荐算法,20250119
e18b5c6d-17f4-4a5e-bdde-646c6223d17f,14,17,2025-01-05 23:40:47,效果广告,20250105
f6f93322-168f-4933-b919-796e017f680a,960,92,2025-01-21 06:03:17,推荐算法,20250121
e6258bf0-2886-4f00-bd94-4442ee65c61f,134,92,2025-01-05 07:54:08,内容广告,20250105
36194ef8-d267-4b81-ab7b-19450aa30ca8,131,90,2025-01-16 11:54:59,效果广告,20250116
176338d7-96e1-4742-a5c9-82704a0fbcf9,43,100,2025-01-08 11:45:12,手淘搜索,20250108
b9959f9e-ebb8-46c5-b66c-1890b6326084,908,7,2025-01-17 02:26:21,内容广告,20250117
cdd07d08-b471-49c2-bc42-fe45dd298406,699,8,2025-01-09 12:12:00,站外广告,20250109
1c491e0b-dfe5-4005-bae5-f010fdd8abe9,849,57,2025-01-23 19:14:59,内容广告,20250123
851b20b2-514b-4a1c-a7a2-01a950c0470b,599,13,2025-01-15 11:25:57,直播带货,20250115
06c5bb1f-e26e-498c-82a1-f516c439146d,73,88,2025-01-18 07:08:49,效果广告,20250118
98a9dbfa-b29b-42a3-8171-f5b90e34fe76,426,88,2025-01-21 05:38:05,推荐算法,20250121
7be1080d-d837-4aa7-ad2e-1b90cbe1ea9f,388,78,2025-01-24 02:30:19,效果广告,20250124
d4a27e2a-b779-401e-b4ab-b2c2ecc68c04,979,68,2025-01-28 05:37:47,手淘搜索,20250128
23f091d3-9b1d-46be-8ad7-66ef0bf72cae,863,95,2025-01-04 00:16:15,直播带货,20250104
bcbd93c6-7145-4d3d-8635-020c09c7e364,397,51,2025-01-27 08:04:39,手淘搜索,20250127
d7cce999-4824-4ef1-a294-11a62865b3e7,890,26,2025-01-05 18:05:51,效果广告,20250105
277f8b9e-4d0d-427d-a524-f2dc24557b4a,58,47,2025-01-14 15:00:32,内容广告,20250114
98b0afb2-7e02-4a8e-8f97-02e86f565c20,862,51,2025-01-18 11:53:26,内容广告,20250118
ec91cea0-22e7-4806-a2e6-dc68c7f406e4,718,51,2025-01-31 01:24:14,手淘搜索,20250131
d17756d9-cce4-4e42-9f3a-ad87899e6009,404,47,2025-01-03 18:32:51,站外广告,20250103
183cde10-170f-4c40-b031-b8762ce904e0,798,98,2025-01-02 09:37:18,站外广告,20250102
433b9ba1-0716-4353-a4ad-501c0fb4dd8c,989,56,2025-01-10 20:02:28,内容广告,20250110
bfb39813-f684-4e95-9c1c-4dd5b038ee9e,789,25,2025-01-07 21:19:38,推荐算法,20250107
f22561fa-e62b-4c6e-8f6b-c2ce7a1712fd,9,39,2025-01-08 18:26:22,推荐算法,20250108
e76c7af8-d07f-4c2d-82d0-91914f6ac157,195,17,2025-01-20 12:10:29,手淘搜索,20250120
abdcffb5-a1ae-4ea3-b5ab-d90b49a3c6d9,855,16,2025-01-13 04:27:56,效果广告,20250113
0e20ae70-0530-4da9-a3b9-be3c50288741,805,53,2025-01-10 04:16:13,推荐算法,20250110
6a0c3c93-b4a6-491d-9be2-29fe2d65e22e,569,90,2025-01-05 23:21:41,站外广告,20250105
dcc731a1-9c86-4d2c-b904-817b33ce1dd9,696,66,2025-01-09 21:09:06,直播带货,20250109
457c0aee-81ad-474a-a96b-456445d80b21,505,77,2025-01-21 01:34:47,推荐算法,20250121
d721e72c-b95d-42e8-9b62-ab13f1447907,953,53,2025-01-20 03:47:39,手淘搜索,20250120
e6c1b161-06da-40e0-a2f2-3c22d4f65e1f,930,92,2025-01-21 07:46:19,效果广告,20250121
f7e16690-9e17-4d06-b6b8-1d9a842bb4c3,390,34,2025-01-22 19:36:43,手淘搜索,20250122
66a9940f-45e8-4e43-b9a3-6a2c321c26b7,246,18,2025-01-07 17:21:51,推荐算法,20250107
448e1b75-a935-4bd5-b26a-5d8937f724f2,911,47,2025-01-31 09:29:11,推荐算法,20250131
cd21e0f8-74dd-4bbc-839d-c7b17cd1a51d,231,32,2025-01-02 11:34:15,站外广告,20250102
9ef49430-27f0-415c-bc54-0e981c2ca841,829,89,2025-01-31 06:52:02,手淘搜索,20250131
ed072b47-158f-4227-9316-c35eeb5fd597,375,86,2025-01-03 02:45:53,直播带货,20250103
c1d766c5-42ba-4e55-a14b-68663bab7e26,737,35,2025-01-16 12:01:23,站外广告,20250116
281a8acd-6fba-4ff4-bfa4-8e7d04a6f276,400,89,2025-01-28 14:49:46,直播带货,20250128
d1251c97-5a67-4bf9-9e54-7fcc64dcca1e,816,59,2025-01-22 08:31:21,内容广告,20250122
61fe41ac-29de-4dde-84e9-a49db67e7dc9,817,35,2025-01-19 22:57:46,推荐算法,20250119
8bd278d6-202a-4a77-a6a0-a28d09760c3b,370,31,2025-01-25 20:21:12,内容广告,20250125
3e1df51e-32ce-480f-95d2-9f8396b7210c,278,51,2025-01-12 18:30:54,内容广告,20250112
01cab608-6237-4ebb-a5fb-ddacad206cf9,515,49,2025-01-30 23:38:49,效果广告,20250130
1ef52f5d-d493-441c-ade1-c8780da7d79c,130,11,2025-01-14 06:57:17,手淘搜索,20250114
0513850d-f11a-447b-a18d-6a2388a9fb4d,549,90,2025-01-11 09:23:01,效果广告,20250111
09939d09-c016-415d-a107-2551b28c3a41,960,80,2025-01-19 10:59:53,站外广告,20250119
d788da16-025f-4808-b76d-c44cf4268db6,190,98,2025-01-17 02:52:21,内容广告,20250117
3aeff591-0dea-467c-9a14-69cb50b96356,963,48,2025-01-20 04:20:50,直播带货,20250120
ce0fe774-fe5e-4ce8-8a87-9171b1e93593,458,24,2025-01-13 12:19:54,效果广告,20250113
66ae2576-3c61-4f51-bf46-d6e480b78081,891,36,2025-01-28 07:00:29,手淘搜索,20250128
dfab59ff-1aa6-47c6-afab-18428f7bc6f5,603,16,2025-01-08 11:49:45,站外广告,20250108
bd38a5d2-4e34-45dd-86bc-69f250d7c2a6,834,37,2025-01-06 12:07:59,效果广告,20250106
2d5d919f-0b7c-4caf-a780-d913251548a3,598,26,2025-01-22 08:41:34,手淘搜索,20250122
caa8e813-9ff5-4679-b8a9-9181951d4aca,120,39,2025-01-26 05:26:52,站外广告,20250126
a9b22543-098b-4992-b43c-566522962dad,830,8,2025-01-29 09:13:45,内容广告,20250129
773c88c1-975a-4fd0-aab2-193c77fdef4f,789,59,2025-01-19 13:14:42,手淘搜索,20250119
79d813af-ef91-4d71-a8b6-9e79c4326e2d,31,69,2025-01-04 21:57:01,推荐算法,20250104
0b365518-44ec-4526-a65f-51f56e17a8e6,963,68,2025-01-22 23:07:31,站外广告,20250122
59f15b12-639c-47a4-af46-6c668d024aa6,124,11,2025-01-30 05:09:59,站外广告,20250130
79ad954b-7faa-4405-b539-869ca4828371,939,72,2025-01-24 17:28:05,站外广告,20250124
f9e9a8ba-25e7-41f9-a6d5-78b6f0f5cc58,836,85,2025-01-11 05:13:23,站外广告,20250111
bdf6b473-6dbe-42c3-864f-3301191f5233,928,65,2025-01-24 05:27:56,内容广告,20250124
c2fa2dd5-8532-4131-b361-43280cb6cc7b,667,87,2025-01-09 08:54:43,内容广告,20250109
af3e2994-b177-49b6-b450-77e179869ea9,659,21,2025-01-02 03:31:12,推荐算法,20250102
b04b1f3f-195d-4bde-b685-1f5bc354a37d,542,53,2025-01-30 21:01:44,站外广告,20250130
cf073de3-41f7-49e8-b38c-b45356958381,228,57,2025-01-29 23:52:09,内容广告,20250129
2c7cbedd-5979-41e1-85f1-70b6f6a1353b,410,88,2025-01-15 04:36:27,站外广告,20250115
6cb3c697-4755-41e7-89f3-a4ba522e9daf,4,15,2025-01-14 06:12:29,站外广告,20250114
8d5fb45b-d1bd-4070-b03f-666eacc660be,48,98,2025-01-30 01:41:52,推荐算法,20250130
f07683ce-13e0-4d10-9902-d6d8604d6ddf,834,57,2025-01-23 11:52:09,直播带货,20250123
6c3f7327-dfbe-43f3-8ac8-71981c9fd17a,377,42,2025-01-03 00:59:59,推荐算法,20250103
fe21bb39-1627-4d45-a620-9ac79df8ce49,26,20,2025-01-17 21:02:02,内容广告,20250117
5d29a181-b31c-4565-84db-ce5fb33c7518,132,9,2025-01-28 21:11:46,站外广告,20250128
b5e5a844-22d0-449f-9c1b-f4ee45161bdc,868,25,2025-01-06 10:29:42,效果广告,20250106
fa07072b-83f2-4e4a-b5ac-6cd9ba645072,233,74,2025-01-14 00:38:19,推荐算法,20250114
df1e3f46-6382-4743-903e-529ce17189c9,223,98,2025-01-26 03:49:58,内容广告,20250126
31e5c9f4-c772-4d0e-af04-6ebff6dd22fb,507,22,2025-01-17 20:44:05,效果广告,20250117
3de5d252-fd5b-4d7a-a1fe-7af01ebc2e91,638,45,2025-01-07 03:12:24,站外广告,20250107
